type,area,neighborhood,latitude,longitude,age,floor,bedrooms,price,sqmprice,zone,street,elevator,parking,storage,yard,balcony,reconstructed
0,105.0,1,36.3737765,59.47582,4.0,2.0,2.0,3300000000,31428571.0,12.0,29,1,1,1,0,0,0
0,118.0,1,36.36763,59.490486,4.0,5.0,2.0,4000000000,33898305.0,12.0,29,1,1,1,0,0,0
0,170.0,8,36.28718,59.57472,1.0,3.0,3.0,12000000000,70588235.0,1.0,260,1,1,1,0,0,0
1,360.0,6,36.30685,59.57511,30.0,0.0,5.0,21800000000,60555555.0,1.0,4,0,1,1,0,1,0
0,87.0,13,36.30177,59.60844,8.0,1.0,2.0,2650000000,30459770.0,2.0,153,0,0,0,0,0,0
0,85.0,3,36.36002,59.5174,13.0,1.0,2.0,2400000000,28235294.0,10.0,178,1,1,0,0,0,0
0,77.0,3,36.356575517914,59.494496583939,11.0,2.0,2.0,2700000000,35064935.0,10.0,58,0,0,0,0,0,0
0,60.0,10,36.29008578096397,59.50294589843005,1.0,0.0,1.0,2300000000,38333333.0,9.0,118,0,1,1,0,0,1
0,164.0,0,36.325671328369,59.519720077515,6.0,4.0,3.0,10200000000,62195121.0,11.0,168,1,1,1,0,0,0
0,77.0,17,36.310604816622615,59.50447669120178,16.0,3.0,2.0,3450000000,44805194.0,9.0,229,0,1,1,0,0,0
0,200.0,10,36.31495,59.48243,2.0,4.0,3.0,12000000000,60000000.0,9.0,174,0,0,0,0,0,0
1,200.0,3,36.36002,59.5174,22.0,0.0,2.0,6000000000,30000000.0,10.0,178,0,1,1,0,1,0
0,90.0,16,36.32322,59.60662,0.0,2.0,2.0,2250000000,25000000.0,2.0,235,0,0,0,0,0,0
0,50.0,1,36.3737765,59.47582,19.0,0.0,1.0,1580000000,31600000.0,12.0,29,0,1,0,0,0,0
0,230.0,17,36.31978,59.49477,1.0,5.0,3.0,16100000000,70000000.0,9.0,232,1,1,1,0,0,0
0,380.0,17,36.31381112631327,59.50007725445739,7.0,5.0,3.0,16200000000,42631578.0,9.0,234,1,1,1,0,0,0
0,252.0,17,36.31978,59.49477,0.0,0.0,3.0,11000000000,43650793.0,9.0,232,1,1,1,1,0,0
0,90.0,16,36.326877,59.619993,11.0,2.0,2.0,1900000000,21111111.0,2.0,39,0,0,0,0,0,0
0,175.0,7,36.30176,59.58274,19.0,0.0,3.0,4600000000,26285714.0,1.0,123,0,0,1,0,0,1
0,98.0,1,36.3737765,59.47582,0.0,2.0,2.0,3075000000,31377551.0,12.0,29,1,1,1,0,0,0
0,77.0,14,36.327849542005,59.560832977295,28.0,2.0,2.0,2980000000,38701298.0,2.0,166,0,1,1,0,0,1
0,120.0,12,36.21361,59.61339,30.0,1.0,3.0,3000000000,25000000.0,7.0,132,0,0,1,0,0,1
0,165.0,14,36.33588,59.55771,3.0,2.0,3.0,4500000000,27272727.0,2.0,68,0,0,0,0,0,0
0,88.0,17,36.31978,59.49477,18.0,2.0,2.0,3900000000,44318181.0,9.0,232,0,1,1,0,0,0
0,85.0,17,36.31978,59.49477,15.0,3.0,2.0,3530000000,41529411.0,9.0,232,1,1,1,0,0,1
0,106.0,1,36.37537,59.47179,0.0,1.0,2.0,3370000000,31792452.0,12.0,29,1,1,1,0,0,1
0,100.0,13,36.30177,59.60844,17.0,3.0,2.0,2200000000,22000000.0,2.0,153,1,0,0,0,0,1
1,250.0,18,36.2881,59.6006,30.0,0.0,4.0,1111111111,4444444.0,8.0,49,0,1,1,0,1,0
0,96.0,1,36.368877,59.488426,0.0,8.0,2.0,2900000000,30208333.0,12.0,29,1,1,1,0,0,1
0,85.0,18,36.273548930255,59.601581096649,0.0,2.0,2.0,5950000000,70000000.0,8.0,31,1,1,1,0,0,0
0,68.0,15,36.27072,59.63504,6.0,2.0,1.0,2500000000,36764705.0,6.0,190,1,1,1,0,0,1
1,176.0,4,36.27604529311827,59.61728154936996,30.0,0.0,3.0,7200000000,40909090.0,7.0,233,0,1,1,0,1,1
0,186.0,17,36.31381112631327,59.50007725445739,9.0,1.0,3.0,7200000000,38709677.0,9.0,234,1,1,1,0,0,1
0,71.0,17,36.31978,59.49477,11.0,1.0,2.0,2800000000,39436619.0,9.0,232,1,1,1,0,0,1
1,105.0,21,36.32321,59.62739,4.0,0.0,2.0,2200000000,20952380.0,3.0,152,0,1,1,0,1,1
0,110.0,17,36.318398,59.482117,0.0,6.0,2.0,5280000000,48000000.0,9.0,232,1,1,1,0,0,0
0,62.0,9,36.30289,59.65058,11.0,0.0,1.0,1450000000,23387096.0,4.0,236,0,0,1,1,0,0
0,180.0,1,36.3737765,59.47582,5.0,5.0,3.0,4800000000,26666666.0,12.0,29,1,1,1,0,0,0
0,150.0,11,36.31803637201696,59.55147485505697,24.0,2.0,3.0,7499000000,49993333.0,1.0,116,1,1,1,0,0,1
0,140.0,0,36.32754,59.52752,17.0,3.0,3.0,4000000000,28571428.0,11.0,7,0,1,1,0,0,1
0,78.0,0,36.32754,59.52752,15.0,3.0,2.0,3380000000,43333333.0,11.0,7,0,1,1,0,0,1
0,196.0,14,36.32767,59.54838,8.0,4.0,3.0,8620000000,43979591.0,2.0,166,1,1,1,0,0,1
0,155.0,6,36.29994,59.57479,7.0,5.0,3.0,6800000000,43870967.0,1.0,256,1,1,1,0,0,0
0,155.0,5,36.33234062414125,59.48554209952649,9.0,5.0,3.0,6400000000,41290322.0,9.0,150,1,1,1,0,0,1
0,125.0,2,36.33183891914909,59.50350991234309,0.0,2.0,2.0,5875000000,47000000.0,11.0,91,1,1,1,1,0,0
1,60.0,17,36.31071,59.481106,7.0,0.0,1.0,1300000000,21666666.0,9.0,232,0,0,1,1,1,1
0,95.0,1,36.3737765,59.47582,0.0,2.0,2.0,3990000000,42000000.0,12.0,29,1,1,1,0,0,0
1,1000.0,16,36.326877,59.619993,4.0,0.0,1.0,1800000000,1800000.0,2.0,39,0,1,1,0,1,0
0,260.0,11,36.31803637201696,59.55147485505697,2.0,6.0,4.0,26000000000,100000000.0,1.0,116,1,1,1,0,0,0
0,100.0,1,36.3737765,59.47582,0.0,1.0,2.0,3700000000,37000000.0,12.0,29,1,1,1,0,0,1
0,130.0,5,36.33234062414125,59.48554209952649,0.0,3.0,3.0,4500000000,34615384.0,9.0,150,1,1,1,0,0,0
0,65.0,1,36.3737765,59.47582,7.0,1.0,1.0,1880000000,28923076.0,12.0,29,0,0,0,0,0,0
0,90.0,17,36.31978,59.49477,13.0,2.0,2.0,4100000000,45555555.0,9.0,232,1,1,1,0,0,0
0,100.0,18,36.27278,59.60273,1.0,5.0,2.0,4900000000,49000000.0,8.0,31,1,1,1,0,0,0
0,77.0,1,36.37471,59.47151,5.0,1.0,2.0,2500000000,32467532.0,12.0,29,1,1,1,0,0,1
0,115.0,17,36.30632229765302,59.50754560098833,9.0,1.0,3.0,5800000000,50434782.0,9.0,257,1,1,1,0,0,1
0,102.0,17,36.310604816622615,59.50447669120178,7.0,5.0,2.0,465000000,4558823.0,9.0,229,1,1,1,0,0,0
0,92.0,7,36.30047,59.5678,15.0,2.0,2.0,4140000000,45000000.0,1.0,101,1,1,1,0,0,1
0,104.0,1,36.3737765,59.47582,2.0,1.0,2.0,3120000000,30000000.0,12.0,29,1,1,1,0,0,0
0,80.0,1,36.3737765,59.47582,8.0,2.0,2.0,2550000000,31875000.0,12.0,29,1,1,1,1,0,0
0,99.0,1,36.3737765,59.47582,5.0,4.0,2.0,2700000000,27272727.0,12.0,29,1,1,1,0,0,0
0,80.0,17,36.31978,59.49477,10.0,1.0,2.0,2650000000,33125000.0,9.0,232,0,1,1,0,0,0
0,50.0,3,36.36002,59.5174,3.0,2.0,1.0,980000000,19600000.0,10.0,178,0,0,1,0,0,0
0,150.0,8,36.2910848,59.5651861,6.0,4.0,2.0,6800000000,45333333.0,1.0,106,1,1,1,0,0,0
0,210.0,18,36.27278,59.60273,1.0,4.0,3.0,11500000000,54761904.0,8.0,31,1,1,1,0,0,0
0,102.0,1,36.3737765,59.47582,0.0,2.0,2.0,3300000000,32352941.0,12.0,29,1,1,1,0,0,1
0,125.0,9,36.29603,59.6437,0.0,2.0,2.0,4000000000,32000000.0,4.0,196,1,1,1,0,0,0
0,125.0,0,36.32855,59.51339,0.0,1.0,2.0,6200000000,49600000.0,11.0,168,1,1,1,0,0,0
0,147.0,3,36.36002,59.5174,2.0,4.0,3.0,5440000000,37006802.0,10.0,178,1,1,1,0,0,0
0,75.0,3,36.36002,59.5174,18.0,2.0,2.0,1900000000,25333333.0,10.0,178,0,1,1,0,0,1
0,90.0,1,36.3737765,59.47582,10.0,2.0,2.0,2850000000,31666666.0,12.0,29,1,1,1,0,0,0
0,76.0,1,36.3737765,59.47582,9.0,1.0,2.0,2000000000,26315789.0,12.0,29,1,1,1,0,0,1
0,130.0,5,36.33234062414125,59.48554209952649,16.0,3.0,2.0,5500000000,42307692.0,9.0,150,0,0,0,0,0,1
0,130.0,1,36.3737765,59.47582,8.0,4.0,2.0,3700000000,28461538.0,12.0,29,1,1,1,0,0,0
0,107.0,0,36.340454,59.51683,17.0,3.0,2.0,4200000000,39252336.0,11.0,125,0,0,0,0,0,0
0,115.0,0,36.32855,59.51339,4.0,5.0,2.0,4800000000,41739130.0,11.0,168,1,1,1,1,0,0
1,360.0,0,36.32754,59.52752,12.0,0.0,5.0,21500000000,59722222.0,11.0,7,0,1,1,0,1,1
0,95.0,12,36.241521531473,59.595932364464,10.0,3.0,2.0,2300000000,24210526.0,7.0,259,1,1,0,0,0,0
0,110.0,14,36.32767,59.54838,0.0,1.0,2.0,5390000000,49000000.0,2.0,166,1,1,1,0,0,0
0,85.0,19,36.28347809498831,59.57481987472372,14.0,1.0,2.0,4450000000,52352941.0,1.0,56,0,1,1,0,0,0
0,106.0,17,36.317338234886,59.512553215027,12.0,4.0,2.0,5080000000,47924528.0,9.0,229,1,1,1,0,0,1
1,115.0,9,36.295467,59.64198,30.0,0.0,2.0,3800000000,33043478.0,4.0,38,0,1,1,0,1,1
0,95.0,1,36.3737765,59.47582,0.0,3.0,2.0,2850000000,30000000.0,12.0,29,1,1,1,0,0,0
0,78.0,5,36.33234062414125,59.48554209952649,15.0,1.0,2.0,2850000000,36538461.0,9.0,150,0,1,1,0,0,1
0,84.0,1,36.3737765,59.47582,0.0,0.0,2.0,2470000000,29404761.0,12.0,29,0,0,0,0,0,0
0,170.0,0,36.347416158871,59.821929931641,0.0,4.0,3.0,7400000000,43529411.0,11.0,7,1,1,1,0,0,0
0,145.0,5,36.321556,59.481136,0.0,2.0,3.0,6700000000,46206896.0,9.0,150,1,1,1,0,0,0
0,107.0,1,36.3737765,59.47582,0.0,2.0,2.0,3200000000,29906542.0,12.0,29,1,1,1,1,0,0
0,110.0,1,36.374714,59.47151,0.0,3.0,2.0,3700000000,33636363.0,12.0,29,1,1,1,0,0,0
0,115.0,1,36.3737765,59.47582,0.0,3.0,2.0,3910000000,34000000.0,12.0,29,1,1,1,0,0,0
0,80.0,8,36.29935,59.56544,2.0,2.0,2.0,5000000000,62500000.0,1.0,20,1,1,1,0,0,0
0,170.0,9,36.29603,59.6437,1.0,5.0,3.0,4760000000,28000000.0,4.0,196,1,1,1,0,0,0
1,75.0,21,36.32321,59.62739,6.0,0.0,1.0,1250000000,16666666.0,3.0,152,0,1,0,1,1,0
0,88.0,17,36.31978,59.49477,17.0,1.0,2.0,3680000000,41818181.0,9.0,232,0,1,1,0,0,1
0,101.0,1,36.384964,59.466415,1.0,1.0,3.0,3800000000,37623762.0,12.0,29,1,1,1,0,0,0
0,110.0,8,36.2910848,59.5651861,11.0,1.0,2.0,4300000000,39090909.0,1.0,106,1,1,1,0,0,0
0,85.0,3,36.36002,59.5174,0.0,2.0,2.0,2950000000,34705882.0,10.0,178,1,1,1,0,0,0
0,95.0,17,36.31381112631327,59.50007725445739,4.0,2.0,2.0,4400000000,46315789.0,9.0,234,1,1,1,0,0,0
0,174.0,11,36.31803637201696,59.55147485505697,1.0,1.0,3.0,12900000000,74137931.0,1.0,116,1,1,1,0,0,0
0,82.0,5,36.33290257322176,59.46998618148838,15.0,3.0,2.0,3100000000,37804878.0,9.0,27,1,1,1,0,0,0
0,163.0,0,36.327614,59.539246,1.0,3.0,3.0,9760000000,59877300.0,11.0,7,1,1,1,0,0,0
1,70.0,9,36.30289,59.65058,6.0,0.0,2.0,2870000000,41000000.0,4.0,236,0,1,1,1,1,0
0,127.0,0,36.32754,59.52752,0.0,6.0,2.0,5500000000,43307086.0,11.0,7,1,1,1,0,0,0
0,120.0,17,36.310604816622615,59.50447669120178,3.0,2.0,2.0,4600000000,38333333.0,9.0,229,1,1,1,0,0,0
0,55.0,12,36.26528,59.60926,2.0,1.0,1.0,1050000000,19090909.0,7.0,259,0,0,1,0,1,0
0,75.0,3,36.36212237446835,59.52152082854256,18.0,4.0,2.0,1900000000,25333333.0,10.0,76,0,0,0,0,0,0
0,175.0,0,36.33260915891911,59.511661949009486,0.0,1.0,3.0,9100000000,52000000.0,11.0,90,0,0,0,0,0,0
0,170.0,0,36.32754,59.52752,0.0,2.0,3.0,9860000000,58000000.0,11.0,7,1,1,1,0,0,0
1,180.0,4,36.27604529311827,59.61728154936996,17.0,0.0,5.0,12000000000,66666666.0,7.0,233,0,1,1,0,1,1
0,175.0,9,36.29977,59.63709,1.0,1.0,3.0,5600000000,32000000.0,4.0,159,1,1,1,0,0,0
1,117.0,16,36.31799,59.6073,17.0,0.0,2.0,4150000000,35470085.0,2.0,154,0,1,1,0,1,1
0,116.0,1,36.3737765,59.47582,1.0,2.0,2.0,3450000000,29741379.0,12.0,29,1,1,1,0,0,0
0,148.0,8,36.2910848,59.5651861,16.0,1.0,2.0,5650000000,38175675.0,1.0,106,1,1,1,0,0,1
0,87.0,19,36.27559,59.57311,17.0,3.0,2.0,3000000000,34482758.0,1.0,72,0,0,0,0,0,0
0,82.0,3,36.36002,59.5174,20.0,1.0,2.0,2200000000,26829268.0,10.0,178,0,1,1,0,0,1
0,80.0,3,36.37877,59.52037,10.0,1.0,2.0,1870000000,23375000.0,10.0,189,0,0,0,0,0,0
0,89.0,1,36.3737765,59.47582,0.0,4.0,2.0,2800000000,31460674.0,12.0,29,1,1,1,0,0,0
0,93.0,1,36.3785,59.477,2.0,1.0,2.0,2900000000,31182795.0,12.0,29,1,1,1,0,0,1
0,225.0,5,36.32676539888356,59.46392572398653,0.0,3.0,3.0,13000000000,57777777.0,9.0,44,1,1,1,0,0,0
0,130.0,18,36.27278,59.60273,2.0,3.0,3.0,7800000000,60000000.0,8.0,31,1,1,1,0,0,0
1,253.0,0,36.335133,59.541332,31.0,0.0,2.0,23900000000,94466403.0,11.0,7,0,1,0,0,1,0
0,102.0,2,36.34112770310227,59.47051705738161,17.0,1.0,2.0,3100000000,30392156.0,11.0,162,1,1,1,0,0,0
0,75.0,3,36.35562,59.5362,10.0,2.0,2.0,2500000000,33333333.0,10.0,100,0,0,0,0,0,0
1,105.0,16,36.31631,59.60839,22.0,0.0,2.0,6900000000,65714285.0,2.0,192,0,0,1,0,1,0
0,148.0,17,36.310604816622615,59.50447669120178,0.0,3.0,3.0,4850000000,32770270.0,9.0,229,1,1,1,0,0,1
0,145.0,8,36.29935,59.56544,20.0,3.0,3.0,45000000000,310344827.0,1.0,20,0,1,1,0,0,1
0,75.0,10,36.29008578096397,59.50294589843005,14.0,1.0,2.0,2700000000,36000000.0,9.0,118,0,1,1,0,0,0
0,81.0,14,36.33559,59.556606,20.0,0.0,2.0,4000000000,49382716.0,2.0,166,0,0,0,1,0,1
0,145.0,5,36.33290257322176,59.46998618148838,6.0,4.0,3.0,5100000000,35172413.0,9.0,27,1,1,1,0,0,1
0,98.0,1,36.363882013088016,59.48258239019975,8.0,4.0,2.0,3300000000,33673469.0,12.0,102,0,0,0,0,0,0
0,78.0,18,36.27278,59.60273,0.0,2.0,2.0,5000000000,64102564.0,8.0,31,1,1,1,0,0,0
0,120.0,20,36.335792590876,59.576303958893,0.0,1.0,2.0,2640000000,22000000.0,2.0,262,1,1,1,0,0,0
0,115.0,15,36.27072,59.63504,1.0,2.0,2.0,3000000000,26086956.0,6.0,190,1,0,1,0,0,0
0,75.0,13,36.30177,59.60844,5.0,4.0,2.0,950000000,12666666.0,2.0,153,0,0,1,0,0,1
0,125.0,3,36.37325,59.507202,15.0,3.0,3.0,2700000000,21600000.0,10.0,178,0,1,1,0,0,1
0,52.0,4,36.27604529311827,59.61728154936996,0.0,12.0,1.0,2790000000,53653846.0,7.0,233,1,1,1,0,0,0
0,80.0,10,36.29008578096397,59.50294589843005,9.0,4.0,2.0,2450000000,30625000.0,9.0,118,1,1,1,0,0,1
0,111.0,17,36.310604816622615,59.50447669120178,9.0,5.0,2.0,6105000000,55000000.0,9.0,229,0,0,0,0,0,0
0,132.0,1,36.3737765,59.47582,0.0,5.0,3.0,4290000000,32500000.0,12.0,29,1,1,1,0,0,0
0,157.0,1,36.3737765,59.47582,0.0,4.0,3.0,5100000000,32484076.0,12.0,29,1,1,1,1,0,0
0,84.0,17,36.30632229765302,59.50754560098833,17.0,3.0,2.0,2880000000,34285714.0,9.0,257,0,1,1,0,0,0
0,164.0,0,36.32754,59.52752,0.0,6.0,3.0,7610000000,46402439.0,11.0,7,1,1,1,0,0,0
0,156.0,5,36.33234062414125,59.48554209952649,5.0,5.0,3.0,5900000000,37820512.0,9.0,150,1,1,1,0,0,0
0,87.0,15,36.27268,59.62261,7.0,2.0,2.0,2650000000,30459770.0,6.0,141,1,1,0,0,0,0
0,50.0,21,36.31548,59.62929,9.0,2.0,1.0,900000000,18000000.0,3.0,163,0,0,0,0,0,1
0,151.0,1,36.3737765,59.47582,0.0,3.0,3.0,4650000000,30794701.0,12.0,29,1,1,1,0,1,0
0,107.0,3,36.35717,59.48902,3.0,3.0,2.0,3450000000,32242990.0,10.0,170,0,0,0,0,0,0
0,150.0,14,36.33619,59.566048,3.0,5.0,2.0,3900000000,26000000.0,2.0,68,1,1,1,0,0,0
0,100.0,0,36.32855,59.51339,15.0,3.0,2.0,3000000000,30000000.0,11.0,168,0,1,1,0,0,1
0,110.0,17,36.31381112631327,59.50007725445739,11.0,0.0,2.0,5000000000,45454545.0,9.0,234,0,0,1,1,0,1
0,135.0,1,36.3737765,59.47582,0.0,0.0,2.0,4590000000,34000000.0,12.0,29,1,1,1,0,0,0
0,164.0,5,36.32676539888356,59.46392572398653,0.0,1.0,3.0,9020000000,55000000.0,9.0,44,1,1,1,0,0,0
0,70.0,9,36.29603,59.6437,8.0,2.0,2.0,2100000000,30000000.0,4.0,196,1,1,1,0,0,1
0,150.0,9,36.29603,59.6437,1.0,4.0,3.0,4050000000,27000000.0,4.0,196,1,1,1,0,0,0
0,94.0,17,36.32332,59.49706,17.0,2.0,2.0,3750000000,39893617.0,9.0,232,0,1,1,0,0,0
0,67.0,1,36.3737765,59.47582,0.0,0.0,1.0,2150000000,32089552.0,12.0,29,1,1,1,0,0,0
0,126.0,0,36.32855,59.51339,0.0,6.0,2.0,5550000000,44047619.0,11.0,168,1,1,1,0,0,0
0,139.0,1,36.3737765,59.47582,0.0,4.0,3.0,4170000000,30000000.0,12.0,29,1,1,1,0,1,0
0,180.0,10,36.29973,59.510025,0.0,4.0,3.0,7200000000,40000000.0,9.0,118,1,1,1,0,0,0
0,90.0,5,36.32941,59.483665,12.0,2.0,2.0,4350000000,48333333.0,9.0,150,1,1,1,0,0,1
0,102.0,5,36.330816837136,59.484794266181,2.0,1.0,2.0,4280000000,41960784.0,9.0,150,1,1,1,0,0,0
0,135.0,12,36.26528,59.60926,0.0,4.0,3.0,2800000000,20740740.0,7.0,259,1,0,0,0,0,0
0,100.0,1,36.3737765,59.47582,1.0,4.0,2.0,3380000000,33800000.0,12.0,29,1,1,1,0,0,0
0,75.0,3,36.36212237446835,59.52152082854256,10.0,3.0,2.0,2150000000,28666666.0,10.0,76,0,0,1,0,0,0
0,92.0,5,36.334038102432,59.469294548035,12.0,4.0,2.0,3570000000,38804347.0,9.0,27,1,1,1,0,0,0
0,100.0,1,36.3737765,59.47582,2.0,2.0,2.0,3700000000,37000000.0,12.0,29,1,1,1,0,0,0
0,170.0,0,36.32855,59.51339,0.0,5.0,3.0,10500000000,61764705.0,11.0,168,1,1,1,0,0,0
0,128.0,1,36.3737765,59.47582,0.0,2.0,2.0,3590000000,28046875.0,12.0,29,1,1,1,1,0,0
0,270.0,9,36.29603,59.6437,4.0,0.0,3.0,7560000000,28000000.0,4.0,196,1,1,1,1,0,0
0,107.0,1,36.3737765,59.47582,0.0,3.0,2.0,3700000000,34579439.0,12.0,29,1,1,1,0,0,0
0,143.0,5,36.32676539888356,59.46392572398653,0.0,4.0,3.0,6800000000,47552447.0,9.0,44,1,1,1,0,0,0
1,250.0,3,36.36002,59.5174,17.0,0.0,5.0,31500000000,126000000.0,10.0,178,0,1,1,0,1,1
0,160.0,2,36.34112770310227,59.47051705738161,0.0,4.0,3.0,7500000000,46875000.0,11.0,162,1,1,1,0,0,1
0,152.0,0,36.32754,59.52752,1.0,4.0,3.0,6640000000,43684210.0,11.0,7,1,1,1,0,0,0
0,183.0,17,36.30632229765302,59.50754560098833,12.0,1.0,3.0,10500000000,57377049.0,9.0,257,1,1,1,0,0,1
0,242.0,11,36.31803637201696,59.55147485505697,0.0,6.0,4.0,15730000000,65000000.0,1.0,116,1,1,1,0,0,0
0,166.0,11,36.31803637201696,59.55147485505697,1.0,6.0,3.0,14500000000,87349397.0,1.0,116,1,1,1,0,0,0
0,76.0,3,36.36002,59.5174,12.0,1.0,2.0,2460000000,32368421.0,10.0,178,0,1,1,0,0,1
0,93.0,1,36.3737765,59.47582,6.0,3.0,2.0,3070000000,33010752.0,12.0,29,1,1,1,0,0,0
0,80.0,17,36.310604816622615,59.50447669120178,10.0,2.0,2.0,3500000000,43750000.0,9.0,229,1,1,1,0,0,1
0,145.0,1,36.3737765,59.47582,4.0,5.0,3.0,5100000000,35172413.0,12.0,29,1,1,1,0,0,0
0,97.0,2,36.33183891914909,59.50350991234309,16.0,2.0,2.0,4050000000,41752577.0,11.0,91,0,1,1,0,0,1
0,100.0,4,36.27604529311827,59.61728154936996,0.0,3.0,2.0,4350000000,43500000.0,7.0,233,1,1,1,0,0,0
0,120.0,8,36.2910848,59.5651861,7.0,1.0,2.0,4100000000,34166666.0,1.0,106,1,1,1,0,0,0
0,165.0,1,36.3737765,59.47582,0.0,4.0,3.0,5490000000,33272727.0,12.0,29,1,1,1,0,0,1
0,75.0,13,36.3042316923,59.600808620453,15.0,1.0,2.0,2450000000,32666666.0,2.0,153,1,1,1,0,0,1
0,92.0,1,36.37096,59.487667,9.0,2.0,2.0,2700000000,29347826.0,12.0,29,1,1,1,0,0,0
0,340.0,5,36.32676539888356,59.46392572398653,3.0,6.0,3.0,18000000000,52941176.0,9.0,44,1,1,1,0,0,0
0,94.0,1,36.376278,59.457428,2.0,3.0,2.0,3000000000,31914893.0,12.0,29,1,1,1,0,0,0
0,58.0,3,36.36002,59.5174,11.0,1.0,2.0,2450000000,42241379.0,10.0,178,1,1,1,0,0,1
0,100.0,1,36.38066723684211,59.484675580725245,5.0,3.0,2.0,3200000000,32000000.0,12.0,35,1,1,1,0,0,0
0,105.0,9,36.30289,59.65058,5.0,2.0,2.0,2200000000,20952380.0,4.0,236,0,0,1,0,0,0
0,125.0,0,36.32754,59.52752,0.0,4.0,2.0,5990000000,47920000.0,11.0,7,1,1,1,0,0,0
0,105.0,0,36.32754,59.52752,9.0,3.0,2.0,3650000000,34761904.0,11.0,7,1,1,1,0,1,1
0,45.0,18,36.2881,59.6006,29.0,1.0,1.0,1700000000,37777777.0,8.0,49,0,0,1,0,0,0
0,195.0,4,36.27604529311827,59.61728154936996,2.0,6.0,3.0,8400000000,43076923.0,7.0,233,1,1,1,0,0,0
0,115.0,12,36.32820053486133,59.55541794160192,0.0,5.0,2.0,1000000000,8695652.0,7.0,177,1,1,0,0,0,0
0,95.0,5,36.344246,59.42322,9.0,0.0,2.0,2700000000,28421052.0,9.0,44,0,1,0,0,0,0
0,145.0,17,36.310604816622615,59.50447669120178,0.0,3.0,3.0,5500000000,37931034.0,9.0,229,1,1,1,0,0,1
0,160.0,0,36.32754,59.52752,0.0,2.0,3.0,52000000,325000.0,11.0,7,1,1,1,0,0,0
0,102.0,18,36.27278,59.60273,0.0,6.0,2.0,6630000000,65000000.0,8.0,31,1,1,1,0,0,0
0,120.0,2,36.34112770310227,59.47051705738161,30.0,0.0,2.0,3200000000,26666666.0,11.0,162,0,1,1,0,0,1
0,299.0,11,36.31803637201696,59.55147485505697,12.0,1.0,4.0,16000000000,53511705.0,1.0,116,1,1,1,0,0,0
0,80.0,1,36.3737765,59.47582,6.0,3.0,2.0,2550000000,31875000.0,12.0,29,1,1,1,1,0,0
0,110.0,0,36.32855,59.51339,10.0,4.0,2.0,2800000000,25454545.0,11.0,168,0,1,1,0,0,1
0,100.0,1,36.3737765,59.47582,3.0,4.0,2.0,3200000000,32000000.0,12.0,29,1,1,1,0,0,1
1,250.0,0,36.3251526971,59.517531394959,22.0,0.0,4.0,28500000000,114000000.0,11.0,168,0,1,1,0,1,0
0,130.0,1,36.3737765,59.47582,0.0,3.0,3.0,4700000000,36153846.0,12.0,29,1,1,1,0,0,0
0,157.0,0,36.33253731959872,59.52962756426422,8.0,2.0,3.0,8300000000,52866242.0,11.0,69,0,0,0,0,0,0
0,335.0,8,36.29935,59.56544,1.0,3.0,4.0,26500000000,79104477.0,1.0,20,1,1,1,0,0,0
0,79.0,21,36.30314,59.6338,0.0,3.0,2.0,1400000000,17721518.0,3.0,103,1,1,1,0,0,0
0,160.0,1,36.3737765,59.47582,1.0,3.0,3.0,6080000000,38000000.0,12.0,29,1,1,1,0,0,0
0,310.0,11,36.31803637201696,59.55147485505697,0.0,6.0,4.0,22500000000,72580645.0,1.0,116,1,1,1,0,0,0
0,75.0,1,36.381680459732,59.477469921112,6.0,3.0,2.0,2450000000,32666666.0,12.0,29,1,1,1,0,0,0
0,80.0,17,36.310604816622615,59.50447669120178,11.0,0.0,1.0,2990000000,37375000.0,9.0,229,0,0,1,1,0,0
0,145.0,1,36.3737765,59.47582,0.0,3.0,3.0,4900000000,33793103.0,12.0,29,1,1,1,0,0,0
0,132.0,11,36.30195,59.56417,4.0,2.0,3.0,8100000000,61363636.0,1.0,171,1,1,0,0,0,0
0,130.0,16,36.32322,59.60662,1.0,3.0,2.0,2950000000,22692307.0,2.0,235,1,0,1,0,0,1
0,75.0,1,36.3737765,59.47582,3.0,0.0,2.0,2300000000,30666666.0,12.0,29,0,1,1,0,0,0
0,117.0,1,36.3737765,59.47582,0.0,5.0,2.0,4320000000,36923076.0,12.0,29,1,1,1,0,0,0
1,105.0,15,36.26350652246381,59.63875347791466,8.0,0.0,2.0,3500000000,33333333.0,6.0,186,0,1,0,0,1,1
0,143.0,17,36.322384,59.50133,12.0,4.0,3.0,7700000000,53846153.0,9.0,234,1,1,1,0,0,1
0,120.0,11,36.31803637201696,59.55147485505697,25.0,1.0,2.0,5160000000,43000000.0,1.0,116,0,1,1,0,0,1
1,300.0,8,36.2910848,59.5651861,7.0,0.0,3.0,9500000000,31666666.0,1.0,106,0,1,1,0,1,0
0,360.0,11,36.34150186108255,59.58522967250752,19.0,5.0,4.0,21000000000,58333333.0,1.0,223,0,0,0,0,0,0
0,50.0,3,36.36002,59.5174,9.0,0.0,1.0,770000000,15400000.0,10.0,178,0,0,1,0,0,1
0,60.0,16,36.32971,59.605167,12.0,4.0,1.0,960000000,16000000.0,2.0,39,0,0,0,0,0,1
0,155.0,11,36.31803637201696,59.55147485505697,3.0,4.0,3.0,12500000000,80645161.0,1.0,116,1,1,1,0,0,0
